koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_num_transits,koi_bin_oedp_sig,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,label
-0.029398274917770997,-0.5314456288480511,-0.25795119236064107,-0.48291510804801585,-0.2086932853099074,-0.05418128184076886,-0.048180840625070456,-0.050656830352402295,-0.12360658613081199,0.42844521753845577,-0.09085419449002378,-0.05649610340698106,-0.030607771430451722,-0.8036811257343094,0.36833498829851624,0.7862219277819438,-0.16000386127880314,-0.6375918058091457,-0.45661806556490986,0.08296857602805033,0.8824256551258608,-0.20098841126645747,-0.40946876640188634,-0.44071047387687184,-0.3097505503666276,-0.21381019970133347,-0.24476054259075067,-0.30546804741507777,0.031223264170462412,1.2346003871449873,0.904294680909175,0.8183218303973049,0.8742286647943097,0.8393403162819719,0.7988843351421326,0.7138785596422976,0.7617234286528781,0
-0.030108461550950743,-0.49309771136845204,0.03171843696609268,-0.05581141278100524,2.1527567811757162,0.031156190814768316,-0.19289522296633907,0.01909501069494901,-0.13826282737696718,-0.2518944052550175,0.7498269225077155,-0.03664239103106117,-0.03606947054359425,0.3228284340230605,-0.25640243161805265,-0.4081389107048997,-0.05193676602649335,-0.18691898762644782,-0.41587161445738613,1.2649195143994334,-0.41115477437579706,-0.20098841126645747,2.4421887138969653,-0.44071047387687184,-0.3097505503666276,3.505459225190672,9.446876903964135,7.283364035338598,0.6227863709727997,-1.4657488886182837,-0.453124178713462,-0.4400105510594075,-0.4776500147151041,-0.54136471856495,-0.3700375897998798,-0.35413657135424675,-0.3534728052908987,1
-0.029699292523039142,-0.5061002454356593,-0.002778121342520118,-0.3838897719098786,-0.21637592074377687,-0.05616528083281542,-0.16571338549781486,-0.05157238684646087,-0.12883284269920842,0.08506625697759904,0.30156706492036006,-0.05034530530718831,-0.03411887309291027,0.24459860348435425,0.20977219136537756,-0.8062591902005142,-0.12620968372567531,-0.35410406533938427,-0.40504317387685734,-1.5377917935769079,0.3698307563426349,-0.20098841126645747,-0.40946876640188634,-0.44071047387687184,-0.3097505503666276,-0.21725539889122183,-0.24995252269718785,-0.319599402497988,0.21815720592000096,-1.1724547113631136,0.3045049522387078,0.3717663364185698,0.3704175597301858,0.3806435232880416,0.38716219371707694,0.4095885343583702,0.4205642425578568,2
-0.02064009618123219,-0.08007014503597096,-0.01241686557580899,-0.09653718151419882,-0.17999253077712804,-0.048607858950513165,-0.06436158836320971,-0.0477067038715469,0.010571870549105031,0.39795830047931463,-0.7686727334715959,-0.06000430853941151,-0.01171345052163272,-0.6073953691099192,0.6569192787168303,0.8658459836810666,-0.17560117399563133,-0.2995871921721224,-1.3502003566355525,0.7585914387655934,0.3807536308981369,-0.20098841126645747,-0.40946876640188634,-0.44071047387687184,-0.3097505503666276,-0.190024478467888,-0.22110244677168567,-0.2504146432379068,-0.5934673766128057,0.5391575767976542,0.43579863686394177,0.37724074702776733,0.3201231636996882,0.27173764487097124,0.26473565064567467,0.2021570241648207,0.16598062881358133,0
-0.007045547015243602,-0.22300203277177028,0.15093448406203386,0.10765459687916942,-0.17964332007558853,-0.04681236589944321,-0.17248592437512889,-0.04356974489839334,0.1748581096339145,0.3738896817484137,-0.7361002178683624,-0.05994831431777542,-0.008300790961859922,0.8818161322359979,0.013154323168283988,0.14922948058896054,-0.05453631814596468,0.4636490321695432,-0.668723705371754,-0.7825376079668722,-0.2941239755668411,-0.20098841126645747,-0.40946876640188634,-0.44071047387687184,-0.3097505503666276,-0.1538512448899586,-0.21292976543344716,-0.23010082030622336,-0.6573561921474581,1.165435491613171,-0.4000327434005259,-0.30393234448795486,-0.3189625237912923,-0.3207841682117313,-0.15704894637429112,-0.07127542109031447,-0.07660241054544112,0
-0.02758790779960383,-0.5132178578328248,0.3147931360279445,0.016305643387399368,-0.14518786419035584,0.07561651468377999,-0.21052275674463533,0.0127539342360989,-0.09440771791172758,-0.7420919400743712,-0.5639312068226999,-0.059521880711957395,-0.03578582603172237,-1.3555570211710006,0.669604302471483,-0.2488907989066539,-0.21348036202221418,-1.059188958302637,-0.4293151785261835,-1.2534932589446264,1.0720155491963679,-0.20098841126645747,2.4421887138969653,2.2690633857714615,3.2284042718128427,-0.18770171433660315,-0.20626960667645997,-0.21685267491599503,-0.337912114474196,1.3685526531749603,1.2536937214145807,1.0693626597618817,0.9938946415565285,0.8854868749332735,0.7209003042815824,0.5818766895191293,0.5662855029502026,1
-0.0219481549629853,-0.23316602049223245,-0.2934623553253895,0.2737459294044016,-0.15159733560819577,-0.04571049139362418,-0.11898838306953968,-0.043468016399053504,-0.003289070784468124,0.45893213459759685,-0.5329097633910491,-0.05941720494688399,-0.017594381736079648,0.08956130296219096,-0.0439282837276455,0.22885353648808346,-0.08276002687165386,-0.19055344583759862,1.1067081605789848,-0.5298860190669605,-0.4837138696373496,-0.20098841126645747,-0.40946876640188634,-0.44071047387687184,-0.3097505503666276,-0.05771251381496147,-0.10481641743889623,0.018081103337387203,-0.5769036096223402,-1.4386082334095964,-0.5270217170544406,-0.4924084811760016,-0.5539587535199981,-0.5810507590050681,-0.4186727918419433,-0.37213682637104156,-0.355187173060221,0
-0.02840271621156598,-0.4763085813746507,-0.19793732695021618,-0.5282057656615825,-0.2125637039186371,-0.05512329081100829,0.09129798007474388,-0.051267201348441344,-0.10406493113593837,0.41239947171785474,-0.26147213336410374,-0.05799165056545507,-0.025035948418438057,-0.5448115046789542,0.3873625239304937,0.06960542468983767,-0.1622320488097786,-0.6339573475979948,-0.8859161553342098,-1.3573342935616475,-0.17085153415474152,-0.20098841126645747,-0.40946876640188634,-0.44071047387687184,-0.3097505503666276,-0.19315055566477637,-0.2178491062166911,-0.335497176966262,-0.3899696678728017,0.08126845827689626,-0.095833168093973,-0.1842773697440906,-0.27994100962969926,-0.3355510669801475,-0.2752827996144803,-0.35156510635184723,-0.3354719437130215,2
-0.026012924663339154,-0.3398517135611548,-0.1772901221978553,0.08769600199861455,-0.2151464080654398,-0.05584450829236904,-0.14435745204261732,-0.05062292085262235,-0.05509717937552836,0.40357431151652434,-0.17150994741231612,-0.057267904357442494,-0.025961304183684145,0.6969092600536012,-0.18663480096747062,-0.010018631209285212,-0.03708218248665694,0.23104370665589247,-0.8178647383934473,-0.9037135241064901,-1.1266030577612127,-0.20098841126645747,-0.40946876640188634,-0.44071047387687184,-0.3097505503666276,-0.2014931833745712,-0.23472877249829302,-0.3069400635695476,-0.4585909882618728,-0.7886916834123193,-1.2394513828077602,-1.1204015839166734,-1.2060516123981753,-1.2298713736423577,-0.9427590207434912,-0.8641437968301235,-0.8189236546617457,0
-0.02232022071779947,0.12485267438339158,-0.24273212251860599,-0.8135113206848977,-0.12681065102183856,-0.043553087765264904,7.454890323481862,-0.04573995288430996,-0.017718083484171296,0.45812984730656753,-0.7919388160453341,-0.06003920046110264,0.05107292257134101,-1.0454824201266741,0.742543189060726,0.22885353648808346,-0.20382488272132052,-0.6993775953987091,-0.11159430505938112,-1.9477067363570506,-1.3809499938393435,-0.20098841126645747,-0.40946876640188634,-0.44071047387687184,-0.3097505503666276,-0.062167643849497314,-0.10103143284473648,-0.16680412566402136,-0.5650723474862935,-0.8473505188633533,-1.157661874352697,-1.3784809412073604,-1.6526311633586301,-1.8777690571066217,-1.7318232469776622,-1.88244393778028,-1.87240264890994,0
-0.02611844247074898,-0.4464018999914322,0.12455476300250644,0.5930578595511238,-0.19262959303908947,-0.049565489960060036,-0.2077499365131134,-0.041365627412696775,-0.05202959399842611,-0.025649389184545957,0.16662378599267866,-0.052992285881469856,-0.03363978819317293,1.098014936633877,-1.055558928161074,-0.5673870225031455,0.1589983202391835,0.6926198994720426,-0.9146929076775254,-0.4514706301539505,-0.5227241359070006,-0.20098841126645747,-0.40946876640188634,-0.44071047387687184,-0.3097505503666276,-0.170266351465252,-0.2189255054000755,-0.2083149812200701,-0.44675972612582604,-1.341135342660117,-0.7487143320773776,-0.5424602353172258,-0.5452873059285317,-0.5182914392392993,-0.2710901097832673,-0.13899066615349726,-0.07317367500679807,0
-0.02751883202394264,-0.5647373036778722,-0.1985968199767044,-0.37007228314641766,-0.21262918092517577,-0.05502695490194566,-0.009116126777265948,-0.050589011352842404,-0.08259183349622261,0.41881777004609494,-0.10636491620584923,-0.05665468405706233,-0.024182783528494862,0.6883750967221061,0.17805963197875038,-0.8062591902005142,-0.10207098547344119,0.016610672197996133,-0.5710390727513002,-0.42808791818818415,0.6436828255555905,4.975411237388532,-0.40946876640188634,-0.44071047387687184,-0.3097505503666276,-0.21388662019051136,-0.24924923555310363,-0.3181273863435182,-0.35447588146466147,0.2896386498790767,0.51184853069058,0.6533074534629564,0.698198278687568,0.7479701301523961,0.7712125822561313,0.8175943147390732,0.7797242902307553,1
-0.030432052514597168,0.20112515453322657,0.23514667052129443,-0.4683248634314872,1.6429819091575033,0.09899020989559137,-0.18395138695611551,0.042865570040691976,-0.14757919778149997,-0.8840967905866878,0.9002809231512224,-0.02971770264417877,-0.03646113885614664,0.8647478055730073,0.5046989936610166,-2.239492196384726,-0.15257656950888493,-0.18328452941529702,0.7574020833915655,0.6487154741334119,0.3136559729143354,-0.20098841126645747,2.4421887138969653,-0.44071047387687184,-0.3097505503666276,1.3543010787521295,4.425091860461034,1.0267065723801032,1.2924358078730454,-1.4657488886182837,0.16460184567083525,0.3287531102034556,0.35307466454725595,0.3834123168071197,0.4835940598349619,0.5261616144671432,0.5551421124496115,1
-0.030665039505049334,-0.552059286729047,0.3320414151822509,-0.8371289912935542,0.14187060769807888,0.12157863726488147,-0.15125670582298478,0.03699922657876112,-0.1568955681860327,-1.2218597401103335,0.745173705992968,-0.03682311864940149,-0.036579925660054115,-0.4381344630352639,0.7171731415514236,-1.682123805090866,-0.20902398696026325,-0.8811005059562487,-0.23945263993103177,-1.5247318943159256,0.9737096781968456,-0.20098841126645747,2.4421887138969653,2.2690633857714615,-0.3097505503666276,-0.17615542011414256,-0.11964313599046127,0.45733072383117956,2.4755620214777196,0.21959824934052863,0.9473417906223681,0.9778617967224558,0.9956289310748221,0.9731653363707441,0.8785454419351685,0.8244515547454707,0.8397271621570156,1
-0.0006318249693117606,0.8262022135132825,0.1514417863901017,0.11174866762389861,-0.039849911115549176,-0.030958599675596173,-0.141986392591953,-0.04255245990499493,0.16008825411453326,0.3995628750613744,-1.1781557867693877,-0.06029911393765219,0.004365426250373728,-2.4223274376079043,1.0786963185589808,1.0649061234288737,-0.2617577585266825,-1.339042240561248,-1.7576731828888157,0.9153459119323066,1.5214138166227582,-0.20098841126645747,-0.40946876640188634,-0.44071047387687184,-0.3097505503666276,-0.17906824279151326,-0.2437269605688929,-0.2954583375646831,-0.6999487358372264,-1.2427869469039057,1.9639710316822394,1.5769187291002318,1.3390182556968422,1.2038981296272484,0.985039763647962,0.7241644196518956,0.6417176848003575,2
0.004287446812794152,0.15964317735421032,-0.29752077394993215,2.6139935309180693,-0.15838511861937019,-0.04637026218704229,-0.19341848097777142,-0.0428237359032345,0.2615458001053596,0.4605367091796578,-0.8539817029086358,-0.060118804186637516,-0.00794639939219121,0.3455862029070478,-0.23103238410875035,0.22885353648808346,-0.04079582837161604,0.052955254309504055,1.4644208827477085,-0.9734417099003965,-0.25667411994797523,-0.20098841126645747,-0.40946876640188634,-0.44071047387687184,-0.3097505503666276,-0.11226930296289718,-0.18968657199733305,-0.1532615770428991,-0.6762862115651329,-1.0682696155620237,-0.31178616848848384,-0.2679576461989505,-0.30422106288580203,-0.34108865401830385,-0.2014914585851416,-0.15699092117029362,-0.1306049952790757,0
-0.030193821472617306,-0.5561323846683708,-0.20011872696090788,-0.7584972450525993,-0.18747145996843279,-0.049927921271992956,0.2276804848493587,-0.04614686688166932,-0.1386036701966452,0.37870340549459297,0.8708105518911541,-0.03128992845690816,-0.031428122286166336,0.7950521383657964,0.013154323168283988,0.30847759238720635,-0.05936405779641155,0.3764220351019241,-0.6322387830010565,1.2179918744475764,0.6335401563254811,-0.20098841126645747,-0.40946876640188634,-0.44071047387687184,-0.3097505503666276,-0.20589176787080754,-0.19946762122366837,-0.20949259414364596,0.7623952641781512,1.0093037654126578,0.4974994941195165,0.6439227495614765,0.6886596863369571,0.7885791017655412,0.8802225178676525,0.9058812798214517,0.9451607799703007,0
-0.02322298410126897,-0.5468973449418373,0.07128801855538379,-0.3393667525609487,-0.21396782194774394,-0.055081111304878166,-0.0795599229117936,-0.04482439639025138,0.015684512844275456,0.358646223218842,0.31552671446460295,-0.050082048892033625,-0.01722620827203493,2.005480970882869,-1.6612688124456654,-0.010018631209285212,0.47800050175717007,2.6406895006488655,-1.6381778383138523,1.0834651132237132,-0.9401339849922761,-0.20098841126645747,2.4421887138969653,2.2690633857714615,3.2284042718128427,-0.18835950310201122,-0.23902007553672608,-0.3048792409532899,-0.5437760756414094,-0.2969497046312632,-1.139725578638867,-0.9585154416161512,-0.9398381713401953,-0.9548378840806044,-0.6299843593350479,-0.5221389515110062,-0.4589064231041852,1
-0.029440291388240492,-0.5662507415923276,0.1940551819477998,-0.6287663783289933,-0.191159998003444,-0.044622155988538276,-0.2023570993155163,-0.04838489386714584,-0.1299689854314685,-0.46690739925106733,-0.5949526502543508,-0.05961799019685514,-0.035667695508499464,-2.4507746487128883,1.1611489729642126,0.5075377321350136,-0.27364142535855157,-1.4553449033180734,-1.5920327578748477,1.455535689758806,0.4946636084055197,-0.20098841126645747,-0.40946876640188634,-0.44071047387687184,-0.3097505503666276,-0.21820867936567867,-0.2331678596106545,-0.2810325792508789,-0.08472310476279568,1.2503594772661606,1.0678736978193037,0.5852683501772301,0.173575699403927,-0.18603621694993366,-0.3390116850489075,-0.594997126578988,-0.6886317041932943,0
-0.028111152096555053,-0.5264686056162232,0.0033095065942939056,-0.4261098764648984,-0.21300749251851023,-0.054950927643982725,-0.09633548531250127,-0.049503907359884095,-0.08963591843623521,0.29205637806334894,0.10458089912937688,-0.05398221357591661,-0.028087653601696422,0.507735306205457,-0.3008000147593296,0.7862219277819438,-0.0025452757565373315,0.5218003635479558,0.5290839252342506,0.29605619907655606,0.16775757706583777,-0.20098841126645747,-0.40946876640188634,-0.44071047387687184,-0.3097505503666276,-0.21700992179162734,-0.24596658089538004,-0.3057624506459718,-0.29768582321163706,0.3202813251146914,0.03546051653126094,0.17546961314595697,0.18918430506856485,0.2228222927005932,0.3729070482909553,0.4481605093943624,0.4959964244080116,2
-0.022214846386815982,-0.495903296640932,0.1686900655444081,-0.6372103992399971,-0.09994325267214169,-0.035906099524266585,-0.010173078145088024,-0.0380764059340419,-0.0029482279647900706,0.3578439359278127,-0.5546247737932047,-0.0594903317288714,-0.011910334727004226,0.37830049567777946,0.3524787086052027,-0.08964268710840811,-0.12361013160620395,0.04568633788720247,1.6223531377342948,-0.8829515203676187,0.3815338362235295,-0.20098841126645747,-0.40946876640188634,2.2690633857714615,-0.3097505503666276,-0.14990576440178027,-0.20149349050129908,-0.3134169346492148,-0.5650723474862935,1.2938428926005092,0.31741908515266576,0.3748945710523974,0.38169044159909044,0.36864541803870343,0.44082862355659547,0.4807323994247533,0.5105685504472457,1
-0.027806527326835022,-0.5430265468330934,-0.2924477506692538,-0.2114270417881616,-0.20562314122553912,-0.05346683390977467,-0.09844640652101473,-0.04991082135724346,-0.09247627526688543,0.45572298543347733,-0.304902154168415,-0.05828729169834704,-0.027424810110279016,-0.5817928791154335,0.1970871676107278,0.8658459836810666,-0.1332656109070976,-0.5176546848411699,0.12157160188538306,1.1092497750945425,0.8480966208085668,-0.20098841126645747,-0.40946876640188634,-0.44071047387687184,-0.3097505503666276,-0.2068700228287919,-0.24642203450984623,-0.30193520864435025,-0.37813840573675495,0.7936376987543786,0.7715660926268355,0.8449118247848293,0.8889701256998015,0.9307105024115478,0.8944776632937755,0.902452659818253,0.8903010113520057,0
-0.022488732247431843,-0.5174713211461006,-0.020280051660860353,1.614016751517965,-0.18623467206714697,-0.04875106097749815,-0.21208731310645376,-0.04621468588122922,-0.08389839763832171,0.3393913282341215,-0.21649104038820993,-0.05810280327407594,-0.028518830011460026,0.15783460961415277,0.24148475075200473,0.06960542468983767,-0.11154078248008692,-0.0597129502361705,1.3658860231743923,-0.5650281573591645,-0.3581008122490708,-0.20098841126645747,2.4421887138969653,-0.44071047387687184,-0.3097505503666276,-0.21133594662916758,-0.23773012380466452,-0.24305456246555773,-0.5579735902046654,1.4508501238077542,-0.45455908237056886,-0.35163792265380905,-0.39180268355959913,-0.42692125310972345,-0.25935057825587315,-0.1535623011670933,-0.1263190758557723,1
-0.024962065915650304,-0.5182443721671535,0.12049634437796375,0.02219087008294772,-0.20015944879103537,-0.05110946817827999,-0.1924151970983014,-0.047740613371326845,-0.04248599504744133,0.20300248875901467,-0.32196394805582296,-0.058401578411910224,-0.0291245770833197,0.7708720089265599,0.11463451320549321,-1.2043794696961287,-0.09798597499998622,-0.0633474084473213,0.5869471703022509,-0.8252152430815681,0.3081945356365844,-0.20098841126645747,-0.40946876640188634,-0.44071047387687184,-0.3097505503666276,-0.20508849791364522,-0.2332578491622149,-0.28044377278909094,-0.5390435707869906,0.5374065667841904,0.19114756332730393,0.31467605435123713,0.33139604556859276,0.32711351525253274,0.4316047059279274,0.5090185144511477,0.48228148225343787,0
-0.030280518921451047,-0.5359416777493414,0.18289453073030745,-0.9084425860783059,-0.19212032743267765,-0.04731904070764827,-0.12757816273299633,-0.045570405385410226,-0.14189848412019948,-0.2631264273294381,0.6303943652958596,-0.04115222414305636,-0.034867033073322,0.20903958960312413,0.3715062442371801,0.7065978718828207,-0.11989648572124488,0.1692579170663294,0.1322482904669959,-1.473052779697564,0.19194394215302102,-0.20098841126645747,-0.40946876640188634,-0.44071047387687184,-0.3097505503666276,-0.2070084567701435,-0.22622342504624252,-0.25306427231595247,0.9067366622379215,1.2156311119991305,0.15814477921385628,0.1809440237551531,0.164037107053316,0.1665234911460062,0.23203266996221836,0.26730080422560554,0.211411374700606,0
